CEP	LOGRADOURO	BAIRRO	LAT	LONG
52211770	Rua São Félix	Água Fria	-8.03358380	-34.87904920
52211760	Rua São Francisco	Água Fria	-7.99110760	-34.92880620
52121080	Rua São João Batista	Água Fria	-8.01773780	-34.88526890
52120245	Rua São Joaquim do Monte	Água Fria	-8.01770580	-34.89093810
52211320	Rua São José	Água Fria	-8.02408040	-34.92684000
52111635	Rua São José da Coroa Grande	Água Fria	-8.01911360	-34.90193310
52111450	Rua São Lucas	Água Fria	-8.01743680	-34.89842720
52111230	Rua São Sebastião	Água Fria	-8.01709000	-34.89664320
52111434	Rua Saquarema	Água Fria	-8.01545260	-34.90110550
52120281	Rua Sargento Catanho	Água Fria	-8.02246020	-34.88819510
52130012	Rua Seival	Água Fria	-30.03964860	-51.15273070
52211270	Rua Severina Gomes	Água Fria	-8.01422500	-34.90137910
52211260	Rua Severino Carneiro	Água Fria	-8.01402680	-34.90179990
52111420	Rua Soldado Abelardo Rosas	Água Fria	-8.01846120	-34.89875270
52211340	Rua Tamandaré	Água Fria	-8.01630850	-34.89905740
52211047	Rua Tamboara	Água Fria	-8.01526660	-34.90639410
52111630	Rua Tanguá	Água Fria	-8.01818370	-34.90125240
52111561	Rua Torre	Água Fria	-8.01603550	-34.89767900
52211610	Rua Trinta e Sete	Água Fria	-8.04169870	-34.87606600
52111640	Rua Tupanci	Água Fria	-8.01530990	-34.90298380
52120182	Rua Ubiraci	Água Fria	-8.04762160	-34.88207050
52211252	Rua Ulisses Costa	Água Fria	-8.01268410	-34.90402930
52211080	Rua Urânia	Água Fria	-8.01526590	-34.90339990
52211202	Rua Venceslau	Água Fria	-8.01408060	-34.89706050
52120435	Rua Vicente Amorim	Água Fria	-8.02288580	-34.89581020
52130462	Rua Vicentina	Água Fria	-8.00831990	-34.89514020
52111705	Rua Vinte e Cinco	Água Fria	-8.01670520	-34.90214310
52111695	Rua Vinte e Nove	Água Fria	-8.01668680	-34.90217560
52111685	Rua Vinte e Oito	Água Fria	-8.01669640	-34.90215960
52111700	Rua Vinte e Três	Água Fria	-8.01671440	-34.90212680
52111612	Rua Vinte e Um	Água Fria	-8.01601000	-34.90237870
52130024	Rua Violeta	Água Fria	-8.01715080	-34.89371070
52120270	Rua Xavier de Brito	Água Fria	-8.02172390	-34.88858100
52120180	Rua Zeferino Agra	Água Fria	-8.02245230	-34.88953260
52211401	Travessa Alcobaca	Água Fria	-3.75521150	-49.67818890
52211266	Travessa Araxá	Água Fria	-8.01825080	-34.91122130
52211615	Travessa Atalanta	Água Fria	-8.01693290	-34.90279540
52211051	Travessa Córrego Antônio Rodrigues	Água Fria	-8.01555990	-34.90438320
52111601	Travessa Córrego Bombeirense	Água Fria	-8.01721120	-34.90080300
52120301	Travessa da Regeneração	Água Fria	-8.02129170	-34.88708490
52211303	Travessa da Vitória	Água Fria	-8.00401350	-34.89627620
52211291	Travessa Daniel	Água Fria	-8.01450110	-34.90053940
52111300	Travessa do Dowsley	Água Fria	-8.01951080	-34.89493990
52211461	Travessa Epitácio Pessoa	Água Fria	-8.01298530	-34.90037200
52121111	Travessa Espírito Santo	Água Fria	-8.01757390	-34.88551680
52120231	Travessa João Xavier Pedrosa	Água Fria	-8.02135840	-34.89028590
52120421	Travessa Joaquim Gonçalves Torreiro	Água Fria	-8.01896580	-34.88767070
52211172	Travessa José Amaral	Água Fria	-8.01348630	-34.90379750
52211311	Travessa Lidia Rodrigues Alves	Água Fria	-8.01655360	-34.89960490
52120611	Travessa Moema	Água Fria	-8.01794580	-34.89174950
52111661	Travessa Nova Descoberta	Água Fria	-8.00436480	-34.92326430
52211111	Travessa Padre Jerônimo de Castro	Água Fria	-8.01075560	-34.89810510
52211281	Travessa Rodrigues Alves	Água Fria	-8.01655360	-34.89960490
52111435	Travessa Sabinópolis	Água Fria	-8.01673850	-34.90058770
52211441	Travessa Santa Agripina	Água Fria	-8.00836400	-34.89962720
52211231	Travessa Santa Efigenia	Água Fria	-8.01396590	-34.90235600
52121082	Travessa São João Batista	Água Fria	-8.01773780	-34.88526890
52211271	Travessa Severina Gomes	Água Fria	-8.01422500	-34.90137910
52211253	Travessa Ulisses Costa	Água Fria	-8.01268410	-34.90402930
52120460	Vila Beija-Flor	Água Fria	-8.01952250	-34.88975150
52120303	Vila do Salgado	Água Fria	-8.01981580	-34.88901600
52111470	Vila Nossa Senhora da Conceição	Água Fria	-8.01813000	-34.89618750
52211321	Vila São José	Água Fria	-8.01783420	-34.89652870
52120472	2ª Travessa da Regeneração	Arruda	-8.02164750	-34.88531980
52120000	Avenida Beberibe	Arruda	-8.02628570	-34.89325780
52120350	Avenida Pedro de Melo Pedrosa	Arruda	-8.02446370	-34.88685550
52120100	Avenida Professor José dos Anjos	Arruda	-8.02775760	-34.89247580
52120005	Estrada Velha de Água Fria	Arruda	-8.02524700	-34.89754130
52120025	Praça Deputado Antônio Luiz Filho	Arruda	-8.00655050	-34.89166840
52120125	Rua Alegre	Arruda	-8.02251000	-34.89354300
52120370	Rua Alfredo de Freitas	Arruda	-8.02334100	-34.88497090
52120340	Rua Almirante Soares Dutra	Arruda	-8.02446370	-34.88685550
52120210	Rua Ana Maurícia Wanderley	Arruda	-8.02375650	-34.89066300
52120280	Rua Antônio Luiz da Silva	Arruda	-8.02400320	-34.88869790
52120312	Rua Ari Barroso	Arruda	-8.02268940	-34.88403970
52120130	Rua Beatriz Vieira	Arruda	-8.02554340	-34.89182080
52120313	Rua Bento Justino de Souza	Arruda	-8.02275440	-34.88380940
52120010	Rua Bolivar	Arruda	-8.02658210	-34.89527300
52120195	Rua Bom Conselho	Arruda	-8.02191140	-34.89134120
52120022	Rua Cabo Alberto Aragão	Arruda	-8.02706820	-34.90320700
52120321	Rua Carlos Alberto Barbosa	Arruda	-8.02635840	-34.88871040
52120031	Rua Chichorro da Gama	Arruda	-8.02529630	-34.89659280
52120314	Rua Clara	Arruda	-8.02173930	-34.88331830
52120260	Rua Coronel Alencar de Carvalho	Arruda	-8.02437650	-34.88933580
52120094	Rua Crisólita	Arruda	-8.02463210	-34.88846320
52120042	Rua Crisóstomo	Arruda	-8.02390680	-34.89645740
52120220	Rua da Intendência	Arruda	-8.02264340	-34.89111630
52120320	Rua das Moças	Arruda	-8.02386110	-34.88738800
52120085	Rua Desembargador Heráclito Cavalcanti	Arruda	-8.02218820	-34.90216690
52120110	Rua Desembargador Santos Pereira	Arruda	-8.02408580	-34.89265210
52120450	Rua Desenhista Eulino Santos	Arruda	-8.02359480	-34.88309520
52120360	Rua Dezesseis de Julho	Arruda	-8.02265190	-34.88616540
52120120	Rua do Machado	Arruda	-8.02245230	-34.88953260
52120090	Rua do Triunfo	Arruda	-8.02420310	-34.89114060
52120307	Rua Dom Lara	Arruda	-8.02222960	-34.88542820
52120035	Rua Doutor José Fulco	Arruda	-8.02517270	-34.89844940
52120121	Rua Doutor Waldecy	Arruda	-8.02465810	-34.89176440
52120095	Rua Estrela do Norte	Arruda	-8.02481650	-34.88816920
52120190	Rua Francisco Rabelo	Arruda	-8.02242520	-34.89269790
52120390	Rua Frederico Maciel	Arruda	-8.02142100	-34.88420760
52120015	Rua Jacob	Arruda	-8.02775760	-34.89247580
52120070	Rua João Liberato	Arruda	-8.02566660	-34.89589860
52120032	Rua Jorge Couceiro	Arruda	-8.02449500	-34.89580810
52120600	Rua José Austregésilo	Arruda	-8.02490180	-34.89194960
52120105	Rua José de Barros Bezerra	Arruda	-8.02720150	-34.89463480
52120261	Rua José Líster	Arruda	-8.02375330	-34.88954340
52120640	Rua Juacema	Arruda	-19.89990500	-43.93008450
52120380	Rua Malaquias Gonçalves da Rocha	Arruda	-8.02334100	-34.88497090
52120181	Rua Maria Alice de Almeida	Arruda	-8.02294490	-34.89001490
52120012	Rua Maria José de Morais Bezerra	Arruda	-8.02725110	-34.89513770
52120372	Rua Morumbi	Arruda	-8.02384060	-34.88418430
52120051	Rua Musico Felinho	Arruda	-8.02573760	-34.89473140
52120310	Rua Nereu Ramos	Arruda	-8.02120490	-34.88464950
52120091	Rua Nossa Senhora das Graças	Arruda	-8.02314070	-34.89253550
52120311	Rua Nova Corrente	Arruda	-8.02261320	-34.88429250
52120021	Rua Padre André Camarotti	Arruda	-8.02558750	-34.89398740
52120315	Rua Pastor Israel Vieira Ferreira	Arruda	-8.02090420	-34.88536540
52120330	Rua Pedro Rodrigues de Barros	Arruda	-8.02534220	-34.88685370
52120322	Rua Petronila Botelho	Arruda	-8.02670140	-34.89018900
52120057	Rua Professor Manuel Torres	Arruda	-8.02454710	-34.89815340
52120020	Rua Ramiz Galvão	Arruda	-8.02561450	-34.89558400
52120050	Rua Raul Pompéia	Arruda	-8.02390900	-34.89493010
52120213	Rua Rubelita	Arruda	-16.72349380	-43.84828600
52120080	Rua São Bento	Arruda	-8.02353190	-34.89570770
52120030	Rua Sete Pecados	Arruda	-8.02455930	-34.89542210
52120373	Rua Sinimbu	Arruda	-8.02376640	-34.88461860
52120374	Rua Tocantins	Arruda	-8.02351800	-34.88576940
52120060	Rua Vicente Amorim	Arruda	-8.02289720	-34.89580870
52120193	Rua Zeferino Agra - até 868 - lado par	Arruda	-8.02269010	-34.88896130
52120355	Rua Zeferino Agra - de 869/870 ao fim	Arruda	-8.02322790	-34.88712590
52120211	Travessa Ana Maurícia Wanderley	Arruda	-8.02375650	-34.89066300
52120041	Travessa da Esperança	Arruda	-8.01805100	-34.88276420
52120630	Travessa Demétrio Filho	Arruda	-8.01936470	-34.88664660
52120092	Vila do Sossego	Arruda	-8.02329130	-34.89234300
52120308	Vila Edgar Campelo	Arruda	-8.02157300	-34.88516870
52120001	Vila Felipe Antman	Arruda	-8.02076700	-34.89479070
52120043	Vila Iolanda	Arruda	-23.54808610	-46.36793730
52120309	Vila São Carlos	Arruda	-8.02118730	-34.88489690
52130095	Alto do Benjamim	Fundão	-8.01101930	-34.89079990
52130220	Avenida Aníbal Benévolo	Fundão	-8.01013450	-34.89908310
52130035	Avenida Beberibe	Fundão	-8.01499040	-34.89017410
52130120	Avenida Gedalha	Fundão	-8.01158310	-34.89035550
52221025	Avenida Nova do Fundão	Fundão	-8.01451820	-34.88679040
52120705	Rua Alto Bonito	Fundão	-8.01525680	-34.89471850
52221081	Rua Alto da Colina	Fundão	-8.01468380	-34.88861780
52130383	Rua Aracatu	Fundão	-8.01059150	-34.89242160
52130090	Rua Auriflama	Fundão	-8.01373100	-34.89006380
52130381	Rua Bambuí	Fundão	-8.01542020	-34.91572510
52120511	Rua Barra da Guabiraba	Fundão	-8.01660890	-34.88946220
52221111	Rua Bataguaçu	Fundão	-8.01463900	-34.88725000
52130380	Rua Buenolândia	Fundão	-8.01046890	-34.89371740
52221110	Rua Camapuã	Fundão	-8.01570990	-34.88814800
52221091	Rua Colônia Leopoldina	Fundão	-23.49098050	-46.50135460
52221020	Rua Conde Bagnuolo	Fundão	-8.01534430	-34.88884640
52221005	Rua Coronel Urbano Ribeiro de Sena	Fundão	-8.01683360	-34.88793840
52130370	Rua Córrego João Carvoeiro	Fundão	-8.01138090	-34.89353500
52221001	Rua da Pitombeira	Fundão	-8.01611100	-34.88528770
52121063	Rua das Contendas	Fundão	-8.01725280	-34.89129840
52221122	Rua Democrata	Fundão	-8.01579920	-34.88644700
52130600	Rua Dias Carneiro	Fundão	-8.10700330	-34.95805790
52120720	Rua do Machado	Fundão	-8.01790330	-34.88801400
52221090	Rua Dona Aquilina	Fundão	-8.01554670	-34.88854730
52130040	Rua Doutor Eutíchio de Barros Correia	Fundão	-8.01559950	-34.89206220
52130030	Rua Fernando da Veiga Pessoa	Fundão	-8.01605730	-34.89257010
52130102	Rua Flor de Mariz	Fundão	-8.01273300	-34.89027510
52130050	Rua Florença	Fundão	-8.01506610	-34.89184570
52221010	Rua Gerôncio Falcão	Fundão	-8.01485920	-34.88772250
52130070	Rua Gravatá	Fundão	-8.01476770	-34.89259740
52221080	Rua Jaguara	Fundão	-8.01464090	-34.88907780
52120715	Rua Jornalista José Campelo Júnior	Fundão	-8.01717720	-34.89048590
52130060	Rua Laurentino Tavares de Carvalho	Fundão	-8.01463310	-34.89146680
52130080	Rua Major Davino	Fundão	-8.01330690	-34.89212240
52120710	Rua Manoel Silva	Fundão	-8.01829780	-34.88853000
52121060	Rua Mário Apolinário	Fundão	-8.01690280	-34.88893720
52221021	Rua Montes das Tabocas	Fundão	-8.01545700	-34.88916630
52221092	Rua Negromonte	Fundão	-8.13157820	-34.95101960
52221121	Rua Pacífica	Fundão	-8.04646590	-34.92850800
52221120	Rua Paranatama	Fundão	-8.01613270	-34.88662590
52130480	Rua Ribeirão Claro	Fundão	-8.01793530	-34.88849110
52130590	Rua Riograndina	Fundão	-8.01030190	-34.89301950
52130390	Rua Ruilândia	Fundão	-8.01064940	-34.89292940
52120700	Rua São Joaquim do Monte	Fundão	-8.01770580	-34.89093810
52130100	Rua Subida do S	Fundão	-8.01238490	-34.89079540
52221100	Rua Tapuiara	Fundão	-8.01623520	-34.88781730
52130384	Rua Turvânia	Fundão	-23.45594000	-46.73984840
52130110	Rua Valentins	Fundão	-8.01189610	-34.89058360
52130382	Rua Vinte e Quatro de Outubro	Fundão	-8.01069880	-34.89262640
52130177	Rua Virgolândia	Fundão	-8.00983700	-34.89337470
52130400	Rua Votorantin	Fundão	-8.01009450	-34.89307650
52130091	Travessa Auriflama	Fundão	-8.01372210	-34.89092460
52130375	Travessa Buenolândia	Fundão	-8.01046890	-34.89371740
52130103	Travessa Flor de Mariz	Fundão	-8.01273300	-34.89027510
52130398	Travessa Votorantin	Fundão	-8.01009450	-34.89307650
52121211	1ª Travessa Ministro Albuquerque Lima	Campina do Barreto	-8.02151970	-34.88220980
52121212	2ª Travessa Ministro Albuquerque Lima	Campina do Barreto	-8.02151970	-34.88220980
52121385	Avenida Beira Rio	Campina do Barreto	-8.01522380	-34.88005340
52121225	Avenida Sebastião Salazar	Campina do Barreto	-8.01213540	-34.88275870
52121700	Conjunto Ovídio Ferreira de Lima	Campina do Barreto	-8.01688120	-34.88241780
52121032	Rua A	Campina do Barreto	-8.00231550	-34.86805610
52121560	Rua Ana Lúcia	Campina do Barreto	-8.01440480	-34.88067300
52121071	Rua Assaí	Campina do Barreto	-8.01586660	-34.88435940
52121033	Rua B	Campina do Barreto	-8.03794810	-34.88172470
52121680	Rua Bacaetava	Campina do Barreto	-8.01344240	-34.88172320
52121034	Rua C	Campina do Barreto	-8.00419280	-34.86172890
52121361	Rua Capitão Braz	Campina do Barreto	-8.01378360	-34.88126980
52121142	Rua Celcina Maia Pereira	Campina do Barreto	-8.02051620	-34.88332920
52121570	Rua Compositor José Gonçalves Júnior	Campina do Barreto	-8.02053750	-34.88297690
52121400	Rua Compositor Vinícius de Morais	Campina do Barreto	-8.00321100	-34.89498440
52121050	Rua Cônego Olímpio Torres	Campina do Barreto	-8.01769380	-34.88223290
52121580	Rua Constança	Campina do Barreto	-8.01669550	-34.88353760
52121000	Rua Coronel Mário Libório	Campina do Barreto	-8.01732040	-34.88151470
52121015	Rua Coronel Urbano Ribeiro de Sena	Campina do Barreto	-8.01468970	-34.88380100
52121036	Rua D	Campina do Barreto	-8.00214330	-34.86876450
52121070	Rua das Moças	Campina do Barreto	-8.01724380	-34.88427810
52121520	Rua Delegado Trindade Henriques	Campina do Barreto	-8.02105220	-34.88277970
52121435	Rua Dona Neuza	Campina do Barreto	-8.02162930	-34.88049180
52121370	Rua dos Craveiros	Campina do Barreto	-8.01404130	-34.88131940
52121010	Rua dos Peixinhos	Campina do Barreto	-8.01557800	-34.88197870
52121220	Rua Doutor Elias Gomes	Campina do Barreto	-8.01867060	-34.88077720
52121420	Rua Doutor Ivo Barros	Campina do Barreto	-8.06038760	-34.90984140
52121430	Rua Doutor Sérgio Romero	Campina do Barreto	-8.02187790	-34.88096970
52121425	Rua Doutor Walderedo	Campina do Barreto	-8.01688120	-34.88241780
52121037	Rua E	Campina do Barreto	-8.01428710	-34.87538410
52121320	Rua Educadora Maria José Guimarães Araújo	Campina do Barreto	-8.01763620	-34.88014100
52121440	Rua Engenheiro Flávio Rodrigues	Campina do Barreto	-23.86642420	-49.14396180
52121141	Rua Evanildo Coelho de Araújo	Campina do Barreto	-8.02056820	-34.88264050
52121038	Rua F	Campina do Barreto	-7.98004890	-34.91822370
52121039	Rua G	Campina do Barreto	-8.02318810	-34.91395370
52121040	Rua Garibalde	Campina do Barreto	-8.01809470	-34.88392210
52121150	Rua George de Souza Pacheco	Campina do Barreto	-8.01989440	-34.88455210
52121020	Rua Gerinaldo Alves	Campina do Barreto	-8.01921220	-34.88143950
52121200	Rua Glauber Rocha	Campina do Barreto	-8.02069050	-34.88232160
52121025	Rua Hercília de Medeiros	Campina do Barreto	-8.01166750	-34.88101990
52121030	Rua Iguatu	Campina do Barreto	-8.01739540	-34.88277890
52121375	Rua Isaías Borba da Costa	Campina do Barreto	-8.01705930	-34.88063650
52121290	Rua Itainópolis	Campina do Barreto	-8.01873100	-34.87999320
52121330	Rua João Bezerra de Menezes	Campina do Barreto	-8.01725320	-34.88015000
52121270	Rua João Praxedes de Oliveira Filho	Campina do Barreto	-8.01941020	-34.88024930
52121170	Rua Jornalista Nelson Pereira de Lima	Campina do Barreto	-8.02015810	-34.88392380
52121045	Rua Jornalista Paulo Matos	Campina do Barreto	-8.02161760	-34.88014170
52121160	Rua José Marcelo dos Santos	Campina do Barreto	-8.01992880	-34.88420940
52121180	Rua Leonel Alves Pontes	Campina do Barreto	-8.02034420	-34.88362370
52121005	Rua Manoel Brandão	Campina do Barreto	-8.01202930	-34.88131080
52121155	Rua Marcílio Dias	Campina do Barreto	-8.01974720	-34.88381120
52121210	Rua Ministro Albuquerque Lima	Campina do Barreto	-8.02087990	-34.88201220
52121145	Rua Nádia	Campina do Barreto	-8.01202930	-34.88131080
52121350	Rua Noroeste	Campina do Barreto	-8.01497330	-34.88184340
52121620	Rua Paulo Gonçalves	Campina do Barreto	-23.49548500	-46.62765010
52121310	Rua Paulo Rogério de Andrade Lima	Campina do Barreto	-8.01803450	-34.88013740
52121390	Rua Pirangi	Campina do Barreto	-8.01527700	-34.88045480
52121355	Rua Professor Jarbas Manso	Campina do Barreto	-8.01637090	-34.88003760
52121365	Rua Professor Martiniano José Fernandes	Campina do Barreto	-23.57992280	-46.51487550
52121021	Rua Quinari	Campina do Barreto	-8.01820840	-34.88116660
52121190	Rua Rifaina	Campina do Barreto	-8.01894810	-34.88200480
52121605	Rua Rio Fundo	Campina do Barreto	-12.26992250	-38.94652740
52121470	Rua Santa Margarida	Campina do Barreto	-8.01284750	-34.88061020
52121340	Rua Sapateiro José das Neves Cavalcanti	Campina do Barreto	-8.01680980	-34.88013360
52121345	Rua Senador Aderbal Jurema	Campina do Barreto	-8.01637220	-34.88057260
52121360	Rua Triângulo	Campina do Barreto	-8.09048190	-34.96769790
52121280	Rua Ubirajara Vilarim	Campina do Barreto	-8.01905260	-34.87984850
52121300	Rua Vereador Mivaldo Cavalcanti Maia	Campina do Barreto	-8.01836580	-34.88004480
52121235	Rua Walmir Moraes	Campina do Barreto	-8.01738810	-34.88071800
52121041	Travessa Garibalde	Campina do Barreto	-8.01822140	-34.88346900
52121271	Travessa João Praxedes de Oliveira Filho	Campina do Barreto	-8.01977170	-34.87969820
52121380	Travessa Ubiratã	Campina do Barreto	-8.01340510	-34.88072900
52121610	Vila Santa Terezinha	Campina do Barreto	-23.17286690	-45.88012020
52130148	1ª Travessa Capitão Salgueiro	Porto da Madeira	-8.00960500	-34.89053690
52130171	1ª Travessa Conselheiro Barros Barreto	Porto da Madeira	-8.01100710	-34.89446250
52130343	1ª Travessa Doutor Trindade Henrique	Porto da Madeira	-8.00645940	-34.89141160
52130172	2ª Travessa Conselheiro Barros Barreto	Porto da Madeira	-8.01100710	-34.89446250
52130215	Alto do Benjamim	Porto da Madeira	-8.01101930	-34.89079990
52130335	Avenida Aníbal Benévolo - até 448 - lado par	Porto da Madeira	-8.01000640	-34.89856880
52130315	Avenida Beberibe	Porto da Madeira	-8.00723180	-34.89055960
52130900	Avenida Beberibe, 3530	Porto da Madeira	-8.00779780	-34.88989500
52130570	Avenida Beira Rio	Porto da Madeira	-8.01522380	-34.88005340
52221210	Avenida Cidade de Monteiro	Porto da Madeira	-8.00809050	-34.88791680
52130158	Avenida Sebastião Salazar	Porto da Madeira	-8.00997120	-34.88697640
52130190	Ladeira do Sapoti	Porto da Madeira	-8.00786270	-34.89238080
52130482	Rua Alto Egito	Porto da Madeira	-7.47275810	-37.27151490
52130165	Rua Arão Botler	Porto da Madeira	-8.00815260	-34.88726990
52130151	Rua Barão de Oeiras	Porto da Madeira	-8.00998660	-34.89017070
52130185	Rua Belo Horizonte	Porto da Madeira	-8.00886340	-34.88664060
52130140	Rua Benjamim Fonseca	Porto da Madeira	-8.01084640	-34.88975640
52130340	Rua Cantora Dalva de Oliveira	Porto da Madeira	-8.10719900	-34.95421990
52130175	Rua Capané	Porto da Madeira	-8.01012240	-34.89167990
52130150	Rua Capitão Salgueiro	Porto da Madeira	-8.00960190	-34.89041470
52130173	Rua Cárceres	Porto da Madeira	-8.00858210	-34.89121410
52130170	Rua Conselheiro Barros Barreto	Porto da Madeira	-8.00880880	-34.89248970
52130320	Rua Cortês	Porto da Madeira	-8.00468010	-34.89156270
52130174	Rua Crato	Porto da Madeira	-8.00907620	-34.89196600
52130545	Rua do Anil	Porto da Madeira	-8.00615850	-34.89222850
52130575	Rua Dona Virtuosa de Lucena	Porto da Madeira	-8.00467730	-34.89217630
52130155	Rua Doutor Alberto Wanderley	Porto da Madeira	-8.00939280	-34.88831140
52130152	Rua Doutor Joaquim Portela	Porto da Madeira	-8.01024690	-34.89069640
52130330	Rua Doutor Trindade Henrique	Porto da Madeira	-8.00542060	-34.89056040
52130210	Rua Judith	Porto da Madeira	-8.00781170	-34.89321250
52130350	Rua Leblon	Porto da Madeira	-8.00518000	-34.89070370
52130176	Rua Linda Bela	Porto da Madeira	-8.00914470	-34.89234750
52130180	Rua Major Viana	Porto da Madeira	-8.00897140	-34.89064220
